Reservoir_Pressure_psi,Reservoir_Temperature_C,Oil_Production_Rate_bbl_day,Gas_Production_Rate_MSCF_day,Water_Cut_percent,Pipeline_Diameter_m,Wall_Thickness_mm,Pipeline_Length_km,Flow_Velocity_m_s,Fluid_Density_kg_m3,Fluid_Viscosity_cP,Corrosion_Rate_mm_year,Internal_Pressure_psi,Temperature_Gradient_C_km,Elevation_Change_m,Pipeline_Age_years,Calculated_Failure_Pressure_psi,Failure_Probability,Leak_Risk_Class
4404.6725484369035,134.03528866623105,32776.736185815724,5006.076631052676,21.450348956519726,0.5502746407190633,15.087614085975336,9.425094498221451,4.687529121660077,821.3966253714,5.900886411191792,1.8068087567337772,2610.1718241141357,1.9769277585714007,39.40523178671009,22.56076034179806,218.07292417326693,0.8594863426357667,High
5713.480415791242,98.13644282838865,14102.699365019524,17999.02149054244,71.45595762440315,0.9046895824955433,14.286634895903056,71.98574893070452,2.427542574957322,828.7143981916347,34.903591304358535,1.8178079493238992,3860.0034764229563,4.513864607490224,32.07510532181294,30.426981069893046,132.64218171827036,0.9590821389741335,High
3704.621124873813,120.07949093623233,1740.4235265092766,5495.734531567422,43.78344891591806,0.9278838407174885,10.067962151187453,85.77837997432022,1.9912736252418681,768.03086600523,2.422955208251749,1.0525842366417504,1486.7976502243876,2.157171072035362,54.574137829392214,2.495612986090885,962.3341545229467,0.7128816483114031,High
7010.984903770199,68.59817824512014,48285.75310326912,4802.695662624095,30.064099357796362,0.14964093154160693,15.100560922975339,46.23675277251814,4.89758704250202,836.7647765272309,31.2692845306249,1.21989658008111,4443.312704831666,3.759632179534483,-59.27283383194356,2.0562625383001016,10097.878826358117,0.3234895457724177,Low
3372.753218398854,116.14733922089158,13293.759238864022,3193.443216234821,9.613889366759155,0.8385774043190309,5.60993095705509,93.20959712903083,4.3854941007965005,985.9764567162503,7.894683710453139,1.993078923130098,2107.520243892629,0.8723637675044214,-73.66740193877716,4.25062374991323,143.09949133132955,0.8336312361899365,High
7934.434683002586,100.65909108635063,34125.288114574825,17252.67927411487,21.496064436324623,0.13392765138040358,7.636207469949183,61.07841181678196,1.9536961307837108,955.1358753351371,47.312911401716946,0.6046522672747209,5955.621330044079,3.1599445967239665,44.647153101665225,18.065047680738562,896.006155287201,0.7300646542577823,High
6861.223846483287,112.79476168579268,35624.86362405677,10251.13605422619,85.43530545803853,0.43045266312552044,22.73179192337893,64.8506778674197,2.587012688124153,743.5698607229032,46.72160958238286,0.65598831219984,4908.494574659105,2.668510540716978,-146.85530062899002,10.18255567945078,4474.960185246932,0.7713070340204735,High
3993.578407670862,75.12127869703771,30890.3634368948,13660.417459556018,27.458971813757394,0.5880699780589712,20.033595340628466,85.31482416157314,2.3678515805350955,708.9342361962763,12.049652023527168,0.37372006630035776,3071.9932230180348,4.90081076129527,-98.78738258714401,39.386190482215596,1084.3986234094266,0.7856096513121417,High
3027.610585618012,126.31863704497638,16332.462316468762,5161.794489463078,15.197336043033179,0.2332907187644147,13.457368181181742,33.1960194799247,1.1709305540214525,980.0572938149892,31.106643612928444,1.7927752089241573,2223.527885230726,4.307934964455333,-183.14890521880193,22.14931542144331,514.3796574315512,0.8806755223587682,High
7077.3071422741705,137.65173697889057,14283.716434439222,15281.788209718721,41.460551248949386,0.7716824313121691,15.343007245677544,38.65524352612445,4.810186957159666,858.0249249642243,2.3722606541504634,1.4915318959990398,5197.198896091058,2.546733975973924,-170.95565896156796,26.83421409716518,155.50438254237815,0.8130859990023798,High
6534.286719238085,79.5065820081698,30285.745852432454,15320.10812676092,27.637896902422384,0.10751923375492473,12.399977719199548,91.06543232349121,2.3194059404889145,861.3513469447923,46.65763860950753,0.22022926925178138,2168.4792594153064,3.9881424382040245,-102.64668829575645,11.87398531362117,10920.812883891509,0.09211791040789026,Low
6645.035840204937,68.61430999681455,43438.686046972885,6595.661485711853,3.164332524407474,0.25173914359063315,19.815597343213447,90.59153212368255,4.438980871870585,934.2153987119567,26.626378101393776,1.9637170288839516,4804.234499618671,1.3686743358219988,-192.18828788123238,13.550079434916743,476.68391291240187,0.7801403251776474,High
6856.3517334297285,62.12747274417028,47389.952717246386,8508.311343700516,29.083069555147553,0.6227171468681281,20.68374358464159,97.76586373908273,1.3521030245629928,794.4066921613979,3.1179344194711707,1.464613799240621,4139.4482916152,3.0305134732630012,-101.8357631650154,14.08301465150508,192.70386338889784,0.8541922793095438,High
3370.2232586704517,117.77743503989393,6189.384415784124,4588.960409888917,48.96977615455217,0.7429488058335632,20.265703804063183,90.67464006195875,2.965418647867489,844.5722706508006,17.78249965739873,1.7025389981138994,1652.1583475880211,0.8357857500591868,61.990529224810416,28.250692500861724,161.5185313682066,0.9498325506659775,High
4792.3286427213625,114.63846324799027,8586.602017288273,19542.939954796635,49.654113481797026,0.9249787924245245,19.45223449668899,17.100343423169285,0.6078262330592141,990.5988739440213,4.7656236312004765,0.10582007045466983,1573.1169194101838,2.066400645132574,-175.55716861242678,19.47454209988303,2256.2381609664017,0.6738779871715546,Medium
3579.3452976256485,109.2027671442663,47292.076680370905,13089.250252639027,32.090302905919984,0.7349469867411614,9.090086773855916,83.25380718301379,3.9389921772903884,901.6446060797222,20.254277529294633,1.0148722286949137,2286.61780880781,1.5163798172997665,-25.305328882143613,21.1896624486729,163.27708278945894,0.8088791591215794,High
7315.517129377968,80.87523865043778,37090.226188404835,18723.605673952552,40.25724806273406,0.7046013432293794,11.759399584809575,43.93465542041144,3.1141125421082525,746.1235095987358,33.82639076590483,1.400210590586808,3395.1379027882776,3.735094168963449,165.24351476781976,24.088116304214466,170.30907072928275,0.8164681203442485,High
6116.49063413779,95.18153963149632,44266.69741665888,6416.018100768097,86.89661264112898,0.4549070317155979,14.3969086996735,99.1261288148641,3.315153125613887,739.968024395306,24.02460549403054,1.0904637032979643,3265.5217620708563,2.7054081104646266,116.51393157016037,30.983654593290463,263.7901628986524,0.8239476116944513,High
4654.490124263246,113.50287016675557,10928.999072631816,15746.87280343935,33.961362950728045,0.10115598297412128,11.615859828553113,49.8666916112361,0.7327439714959405,761.2794274999017,19.802386561253268,1.336628456741562,2982.896176130244,3.879817154816047,-77.8249990820571,4.524420191986648,6605.708395255907,0.461526570196156,Medium
3317.791751430118,104.70901729732525,29791.707684360692,15434.24355575247,23.240413193398467,0.20814333286205977,20.098804003166578,57.614427837710956,1.4496724859387693,930.0135023262153,6.838695231482776,1.6375693865450405,2507.876561069352,2.8188294693415052,169.92219167665883,31.298082576534043,576.525792827225,0.992031206727164,High
4554.911608578311,148.90069681933986,35355.840126456205,13987.28521139756,21.912033966008412,0.5810990902804353,11.587070484999094,55.32861694939586,0.8344889255911108,788.6131011521848,13.002013238989159,0.7549307552907905,3246.3695770926347,0.8891799896823733,-68.14140130091008,22.966167686132014,206.50522777808627,0.7964516718072777,High
4625.916610133735,72.27957773010598,34325.48238690166,19329.960017702608,41.19881514337207,0.7076168972599777,7.764641735706743,35.56501783653639,1.800114421117153,706.416654002524,5.907021099179206,1.6988506644812325,2429.987355039579,3.8091544237963704,-170.993801464975,27.09472234935503,169.58328788453468,0.8795769764908821,High
6648.0308916903205,122.56300986428344,20999.432852468206,8174.329054073153,68.35681338452497,0.47570345550681625,12.980809040966081,12.127098444827226,3.3234755345696794,983.2523090516986,40.56743785117638,0.33420304848292853,3283.406472497465,4.249531687945125,197.62238270724544,13.774518828789716,2113.246669122593,0.7707081529705233,High
6187.787356776065,96.3886891293863,1754.3496928741154,3048.9878100002675,18.538936576962588,0.7576111103755512,24.598288655647607,90.08686688818226,3.0478369294281884,750.9140249184732,7.626751571251406,0.5490632495024858,2598.1892252479515,4.565890516607567,148.0090108756687,16.966086635841517,2420.6879418844846,0.7030759746781537,High
7436.0637128816325,98.53796534330533,29563.376783408894,13598.322755259185,63.83665144266912,0.5696760657989609,9.517628258671518,81.25420218999724,3.254674197260256,702.8674558444205,30.17329496089578,0.09625778365537828,3615.5136389274967,3.0739637538801867,-13.626886679563057,10.01546696650289,1801.7737699840497,0.6711454018550608,Medium
